date,open,high,low,close,volume
2023-03-07,315.68,318.2,315.68,317.27,4513
2023-03-08,317.41,317.41,315.49,315.49,4168
09-03-2023,315.34,315.54,313.68,314.38,6457
2023-03-10,314.98,314.98,312.73,312.74,5637
13-03-2023,313.11,316.01,313.11,314.68,5790
2023-03-14,314.5,315.66,313.97,315.25,5222
2023-03-15,315.44,316.26,315.41,315.41,4760
2023-03-21,316.97,317.82,316.9,317.62,4239
2023-03-17,316.97,317.13,316.41,317.13,5580
2023-03-20,316.88,317.21,316.13,316.13,3964
2023-03-16,315.51,316.94,315.44,316.94,5938
2023-03-22,316.79,316.79,314.17,314.17,4525
2023-03-23,313.57,313.57,311.17,311.17,4070
2023-03-24,310.72,310.89,307.38,307.38,5526
2023-03-27,306.88,308.73,306.88,307.96,3429
2023-03-28,307.79,310.29,307.79,309.41,6280
2023-03-29,310.25,311.28,309.55,311.28,6465
2023-03-30,310.8,313.4,310.8,312.62,5869
2023-03-31,312.54,314.57,312.16,312.59,4190
2023-04-03,311.24,311.24,307.89,307.89,4857
2023-04-04,308.54,308.54,307.52,308.51,5406
2023-04-05,308.87,309.43,308.03,309.31,5813
2023-04-06,309.69,311.25,309.08,309.51,5241
2023-04-07,309.9,311.25,309.59,311.25,3439
2023-04-10,311.62,313.71,311.41,313.71,5070
2023-04-11,313.65,313.65,312.11,313.29,5665
2023-04-12,312.8,314.24,312.8,313.88,5081
2023-04-13,314.5,317.17,314.5,317.17,5400
2023-04-14,317.31,317.31,316.19,316.41,5337
2023-04-17,316.21,316.21,314.56,315.21,5839
2023-04-18,315.47,316.63,314.63,316.63,4495
2023-04-19,316.73,317.29,316.48,316.48,5801
2023-04-20,317.06,317.23,315.77,315.96,4158
2023-04-24,316.23,317.2,316.04,317.09,6816
2023-04-25,317.38,319.32,317.38,319.17,4674
2023-04-26,318.3,320.94,317.43,320.94,6762
2023-04-27,321.12,322.51,321.12,321.94,4050
2023-04-28,321.82,323.86,321.74,323.38,6135
2023-05-01,324.54,325.56,324.52,325.48,4690
2023-05-02,325.55,329.09,324.57,328.89,5722
2023-05-03,329.19,331.41,328.79,328.82,5064
2023-05-04,329.38,329.65,326.87,327.12,5538
2023-05-05,327.47,328.52,325.72,328.52,5463
2023-05-08,328.68,329.87,327.83,328.85,5797
2023-05-09,329.38,329.38,327.57,328.35,4771
2023-05-10,328.81,330.4,328.81,330.4,4815
2023-05-11,330.51,330.51,328.33,329.15,4963
2023-05-12,328.38,328.38,324.93,325.96,3902
2023-05-15,325.24,325.55,323.61,323.64,3531
2023-05-16,324.48,324.79,322.29,323.18,4712
2023-05-18,320.54,320.54,318.29,319.62,5951
2023-05-19,320.01,320.01,318.63,319.84,5806
2023-05-22,320.33,321.32,320.33,320.5,5903
2023-05-23,320.34,321.06,320.0,321.06,4570
2023-05-24,321.86,321.86,318.69,318.75,5010
2023-05-25,317.61,317.77,316.98,317.23,4436
2023-05-26,316.87,317.6,315.83,317.2,5870
2023-05-29,316.76,316.76,313.06,313.41,6157
2023-05-30,313.11,313.56,312.5,312.5,5479
2023-05-31,311.92,313.82,311.85,313.77,4501
2023-06-01,313.21,313.21,311.3,312.94,4275
2023-06-02,313.29,315.03,313.29,314.24,5323
2023-06-05,313.86,314.64,312.73,313.83,4982
2023-06-06,313.54,315.47,313.36,313.92,4710
2023-06-07,313.79,315.16,312.68,312.68,6900
2023-06-08,311.53,312.41,310.95,312.41,4825
2023-06-09,312.49,313.4,311.91,312.93,4796
2023-06-12,312.8,312.8,308.76,308.76,5909
2023-06-13,308.93,308.93,307.8,307.96,6498
2023-06-14,307.6,309.02,307.6,308.38,5005
2023-06-15,307.69,309.01,307.66,307.66,3085
2023-06-16,307.85,308.93,307.69,308.21,5954
2023-06-19,308.29,310.37,308.29,309.54,4715
2023-06-20,310.32,311.11,309.09,309.09,6661
2023-06-21,308.84,309.65,308.02,309.65,5029
2023-06-22,310.11,310.39,308.61,308.73,5926
2023-06-23,309.18,309.18,307.1,307.85,5003
2023-06-26,308.18,308.24,307.06,308.21,5215
2023-06-27,309.26,310.48,309.26,310.48,6375
2023-06-29,311.08,311.61,309.2,309.2,5023
2023-06-30,309.44,309.44,307.8,309.06,3924
2023-07-03,308.4,308.4,305.3,305.3,5348
2023-07-04,304.77,309.83,304.77,309.83,5783
2023-07-05,310.15,310.49,309.44,310.33,4701
2023-07-06,310.09,310.09,308.61,309.05,5567
2023-07-07,309.78,311.01,309.78,309.99,5968
2023-07-10,310.34,311.45,310.14,311.45,3786
2023-07-11,311.71,311.71,310.59,311.2,4051
12-07-2023,310.29,310.66,309.61,310.66,5358
2023-07-13,311.21,311.21,310.88,311.11,5819
2023-07-14,310.84,313.33,310.45,313.33,6119
2023-07-17,313.73,313.73,312.03,312.03,4117
2023-07-18,311.76,311.79,310.72,310.72,6346
2023-07-19,310.17,313.43,310.17,313.43,6837
2023-07-20,314.05,314.05,312.85,312.85,4161
2023-07-21,312.81,312.85,310.62,310.62,3799
2023-07-24,310.32,311.28,309.81,310.86,6086
2023-07-25,311.11,312.37,310.93,311.81,4332
2023-07-26,312.26,314.23,311.81,314.23,4881
2023-07-27,314.68,316.18,314.05,314.05,5477
2023-07-28,313.62,313.63,312.47,312.47,4471
2023-07-31,312.86,313.74,311.09,311.09,5484
2023-08-01,311.39,312.5,310.72,312.5,6888
2023-08-02,312.57,312.57,311.31,312.39,4131
2023-08-03,312.62,312.62,310.22,310.45,6509
2023-08-04,310.57,311.87,310.57,311.59,5738
2023-08-07,311.84,311.84,310.57,310.57,4668
2023-08-08,309.68,310.58,309.32,309.55,6257
2020-10-12,353.75,353.75,351.77,351.77,5817
2023-04-03,311.24,311.24,307.89,307.89,4857
2021-06-18,359.96,359.99,358.63,359.18,3738
2021-05-04,350.09,351.31,350.09,351.3,4046
2021-03-23,356.57,357.11,356.38,356.78,4052
2022-07-08,355.63,355.63,352.02,352.02,4951
2022-01-14,363.45,363.45,362.33,362.33,4900
2021-08-18,356.39,356.99,354.72,354.84,4730
2019-02-13,342.12,344.14,342.12,342.95,6476
2020-12-22,347.63,347.75,346.82,347.18,5366
2023-07-13,311.21,311.21,310.88,311.11,5819
2022-06-21,357.63,357.81,357.0,357.14,4889
2019-08-16,336.83,337.67,336.77,336.77,4058
2019-02-19,343.49,343.86,342.99,343.86,5489
2023-02-17,314.58,315.77,312.45,312.45,3719
2023-05-04,329.38,329.65,326.87,327.12,5538
2020-04-17,342.17,342.17,339.64,339.64,5410
2022-10-10,340.08,340.08,338.74,338.74,4586
